user_id,isPremiumUserFlag,Player_Dwn,Player_DwnS,app_backgrounded,app_foregrounded,daily_predection_viewed,daily_prediction_expand_clicked,day_clicked,long_meditation_track_selected,open_HomeScreen,open_SplashScreen
28559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28365,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17308,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28654,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28669,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28670,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13194,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23967,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26447,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27372,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28434,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27607,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28581,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26642,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28709,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8925,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11588,0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,3.0,1.0
23517,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28230,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28711,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24654,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21982,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2615,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28769,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28771,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28253,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28786,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28783,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1679,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28800,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25941,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28803,0,0.0,0.0,5.0,5.0,2.0,1.0,2.0,0.0,5.0,1.0
28211,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24942,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28825,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19966,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24106,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28836,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28844,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134486,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
403,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28875,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16351,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28936,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28773,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24624,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28947,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28964,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28145,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23354,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18402,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28388,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28998,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15892,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27472,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28394,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29030,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28719,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16371,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6293,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29054,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28359,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28419,0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0
28820,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25268,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
28432,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28913,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
29092,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27771,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22054,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28984,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11216,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26032,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23218,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24830,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29103,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18693,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
28655,0,0.0,0.0,3.0,2.0,4.0,1.0,0.0,0.0,2.0,3.0
12804,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26569,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
679,0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,3.0
6287,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
28903,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29126,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19630,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13838,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29048,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29183,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19394,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24374,0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0
29008,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29122,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26111,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26775,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28596,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8695,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20574,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28940,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28525,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6251,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
8929,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
29307,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29325,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29319,0,0.0,0.0,2.0,2.0,2.0,0.0,1.0,0.0,7.0,1.0
29378,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27173,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29403,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15217,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29421,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29395,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28461,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28672,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29466,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26669,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29487,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29386,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17424,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
369,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19365,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29568,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29575,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29586,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1068,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29327,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28293,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16572,0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0
29663,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27701,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29676,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29146,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29719,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27316,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
29524,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29672,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29736,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27356,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29572,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22521,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26458,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29796,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29711,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28231,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29701,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29864,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12817,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29912,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29813,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2128,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19124,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
29985,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30008,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30023,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30059,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30038,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30070,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29997,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30065,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30066,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26159,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
29492,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30064,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30191,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30178,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30199,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60926,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30247,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30244,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30245,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30204,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30230,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19529,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30271,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
30273,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30264,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30269,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30285,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30306,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30310,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30318,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25256,1,0.0,0.0,3.0,3.0,4.0,1.0,1.0,0.0,2.0,2.0
6272,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30341,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30357,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30360,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30398,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30316,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30470,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30482,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30489,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16416,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30505,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19227,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30515,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30222,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30534,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
15674,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26746,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30210,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30336,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27731,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18502,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28876,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30644,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30082,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
30672,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30696,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
258,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30115,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18742,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30235,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30754,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30017,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30752,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30755,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30186,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30224,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6943,0,0.0,0.0,5.0,4.0,2.0,0.0,0.0,0.0,1.0,0.0
30724,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29875,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30508,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30709,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29311,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16543,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30037,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
21262,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29551,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0
30882,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26648,0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0
28109,0,0.0,0.0,4.0,3.0,4.0,4.0,0.0,0.0,4.0,3.0
23704,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30896,0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0
20592,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29108,0,0.0,0.0,2.0,0.0,4.0,1.0,1.0,0.0,3.0,2.0
27053,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30928,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29968,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30938,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29946,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30942,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16481,0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0
30924,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30955,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30610,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30981,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21396,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30992,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31016,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19571,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25393,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25530,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31054,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31059,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31056,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19259,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23795,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0
31095,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26413,0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0
27858,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6310,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30189,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30380,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6453,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29240,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28146,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
26004,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29625,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30901,0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,2.0
28213,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28941,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29623,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26492,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15065,0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
28799,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6448,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31234,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16566,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29822,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3766,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29132,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31277,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30218,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29744,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31309,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6609,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31330,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31332,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25931,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31381,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31411,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28801,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31004,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31444,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6623,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31417,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31328,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31499,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14763,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30966,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28083,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31127,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
31318,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31514,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31476,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30442,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31560,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
22236,0,2.0,2.0,2.0,1.0,2.0,2.0,0.0,0.0,4.0,1.0
29263,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15438,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
